,Unnamed: 0,MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,Purchase
1874,1874,31,1,4,3,7,0,3,0,6,9,0,0,0,5,4,0,1,8,1,0,0,4,1,5,0,1,0,4,5,4,5,9,0,0,4,5,1,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1875,1875,3,1,2,4,1,0,5,2,3,5,1,4,3,4,3,2,4,4,3,1,1,3,2,2,2,2,2,4,1,4,5,6,1,3,6,3,4,2,3,1,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1876,1876,35,1,3,3,8,0,4,2,4,3,4,2,0,5,4,0,3,6,2,0,2,2,3,2,0,1,5,3,1,2,7,5,2,3,6,3,0,6,2,2,1,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1877,1877,12,1,3,2,3,0,5,0,4,5,2,3,2,2,5,0,8,1,0,0,0,7,1,2,0,3,6,1,0,0,9,7,2,0,7,2,0,5,4,0,0,4,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
1878,1878,2,1,3,3,1,2,4,2,2,9,0,0,0,4,5,5,4,1,5,4,0,1,0,1,8,1,0,1,0,0,9,3,6,0,1,8,1,3,4,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1879,1879,40,1,2,4,10,1,6,0,3,6,1,2,2,3,5,4,6,0,0,4,6,0,0,0,4,5,0,0,0,3,6,6,3,1,5,4,0,6,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1880,1880,29,1,3,3,7,0,6,2,2,7,0,2,2,3,5,1,4,5,1,1,2,3,2,1,2,2,0,5,0,4,5,6,1,2,8,1,3,5,1,0,1,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1881,1881,5,1,3,4,1,0,7,1,1,7,0,2,1,4,4,0,5,4,3,0,2,4,0,1,0,3,3,2,2,2,7,6,1,2,3,6,4,1,3,1,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1882,1882,3,1,3,4,1,0,7,1,2,7,1,2,2,4,4,3,4,2,5,2,1,2,1,1,4,2,1,2,1,2,7,5,3,2,3,6,2,1,3,3,0,6,6,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,No
1883,1883,36,1,3,3,8,0,6,0,3,6,2,2,1,4,5,2,2,5,3,1,1,3,1,3,2,2,2,3,1,4,5,7,1,1,6,3,2,4,2,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1884,1884,4,1,2,4,1,2,4,2,3,6,0,3,3,2,4,2,4,3,2,2,1,4,2,1,2,2,4,2,0,3,6,6,1,3,5,4,1,5,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1885,1885,29,1,2,1,7,2,5,1,2,4,4,2,1,6,3,1,6,3,1,0,0,6,2,2,1,5,1,3,1,5,4,7,0,2,7,2,4,4,2,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1886,1886,33,1,4,3,8,0,3,2,4,8,0,1,1,1,8,2,2,5,2,0,0,3,4,1,2,2,0,6,1,1,8,8,1,0,6,3,3,5,2,0,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1887,1887,36,1,2,4,8,0,3,4,2,6,0,3,3,3,4,0,5,4,2,0,0,2,1,6,0,1,4,2,3,2,7,6,0,3,7,2,1,3,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1888,1888,23,1,2,1,5,0,2,2,6,4,2,4,2,5,3,1,4,5,0,0,0,4,3,3,0,1,2,6,0,9,0,4,0,5,8,1,4,2,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1889,1889,22,1,1,2,5,0,5,2,2,1,4,5,5,4,1,1,6,2,1,0,0,6,1,3,1,4,3,3,0,9,0,3,2,4,6,3,3,4,3,0,0,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1890,1890,33,1,3,2,8,0,3,1,5,6,0,3,2,3,5,0,4,5,2,0,0,4,4,1,1,0,2,4,3,5,4,5,1,3,7,2,4,3,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1891,1891,8,1,4,3,2,1,5,1,3,7,1,2,0,2,7,3,4,2,2,1,0,4,3,1,2,3,2,3,1,1,8,7,0,2,5,4,1,3,4,2,1,6,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
1892,1892,8,1,3,2,2,0,8,0,1,7,0,2,0,1,8,0,7,2,5,0,0,3,2,1,3,3,1,2,3,2,7,6,3,0,2,7,2,3,3,2,0,5,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
1893,1893,41,1,3,3,10,0,7,0,2,6,0,3,3,1,6,0,6,3,3,0,4,2,0,1,3,2,5,1,0,0,9,3,3,3,2,7,1,5,4,0,0,4,4,0,0,4,6,0,0,0,0,6,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,No
1894,1894,36,1,3,3,8,0,4,1,4,7,0,2,2,3,5,0,2,7,0,0,3,0,3,3,2,0,2,3,4,3,6,5,2,3,7,2,5,4,0,0,0,2,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1895,1895,41,1,4,2,10,1,5,1,3,6,1,3,0,3,6,0,2,7,4,0,2,2,0,3,0,2,6,2,0,2,7,6,1,2,6,3,0,0,9,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1896,1896,3,1,2,4,1,0,4,0,5,7,0,2,2,6,2,3,5,1,6,1,0,2,0,1,6,0,2,2,0,6,3,7,2,0,3,6,2,4,4,1,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1897,1897,34,1,4,3,8,1,4,2,3,7,1,2,0,0,9,0,0,9,0,0,0,0,5,4,0,0,0,5,4,9,0,6,2,2,7,2,0,4,5,0,0,4,6,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1898,1898,38,1,2,4,9,0,3,5,1,5,0,4,4,4,2,2,4,4,1,1,0,3,2,4,2,1,3,3,2,7,2,6,1,2,6,3,0,2,4,3,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
1899,1899,26,1,1,5,6,1,4,1,4,3,0,6,6,3,1,1,6,3,2,0,0,3,3,3,1,2,3,4,1,8,1,5,1,4,5,4,3,3,3,1,1,3,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No
1900,1900,9,1,4,3,3,0,6,1,3,9,0,0,0,1,8,0,4,5,0,0,0,3,4,3,0,0,5,4,0,4,5,7,2,0,9,0,0,9,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1901,1901,39,1,3,3,9,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,2,2,2,3,2,5,4,4,2,4,7,2,3,5,1,1,0,3,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1902,1902,12,1,4,2,3,0,7,2,0,9,0,0,0,0,8,2,4,4,2,0,0,2,5,0,2,0,3,5,0,4,5,9,0,0,7,2,0,4,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1903,1903,1,1,4,3,1,1,4,1,4,7,1,2,0,0,9,3,6,0,0,0,0,9,0,0,3,0,6,0,0,0,9,6,2,1,5,4,0,0,5,0,4,9,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,No
1904,1904,32,1,3,3,7,1,5,1,3,6,1,2,2,4,4,2,2,6,2,1,1,2,3,2,2,1,2,4,2,6,3,6,1,3,7,2,3,4,2,1,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1905,1905,31,1,3,4,7,0,8,0,1,6,1,2,1,3,5,0,3,6,1,0,0,3,2,4,1,2,2,4,3,6,3,5,0,4,7,2,6,3,1,1,0,2,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1906,1906,33,1,3,3,8,0,5,1,3,6,2,1,0,3,6,0,6,3,3,0,5,2,0,0,2,4,4,0,0,0,9,6,1,2,6,3,0,7,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1907,1907,38,1,3,3,9,2,3,2,4,5,2,3,3,2,4,2,2,5,3,0,0,4,2,2,0,3,3,3,1,2,7,5,2,3,6,3,2,4,2,2,2,6,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1908,1908,38,1,4,2,9,0,2,3,5,6,0,3,2,0,7,0,6,3,0,0,0,7,0,2,0,3,4,3,0,4,5,9,0,0,7,2,0,7,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1909,1909,6,1,3,3,2,3,4,2,2,9,0,0,0,5,4,4,4,2,4,3,0,2,0,2,6,1,0,2,0,0,9,5,4,0,3,6,1,3,4,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No
1910,1910,36,1,2,3,8,1,5,2,1,6,0,3,3,4,3,0,3,6,1,0,0,4,2,4,1,0,4,5,1,4,5,7,2,1,9,0,1,7,2,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1911,1911,3,1,2,4,1,0,5,0,4,5,0,4,3,4,3,2,5,3,4,2,0,2,0,3,5,0,2,2,0,4,5,7,0,2,7,2,0,4,5,0,0,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1912,1912,38,1,2,3,9,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,1,2,2,5,1,5,4,6,1,3,7,2,3,4,3,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,No
1913,1913,39,1,3,3,9,1,4,2,3,5,2,3,2,3,6,2,4,4,2,1,1,3,2,2,1,1,5,2,1,1,8,6,2,2,6,3,2,4,3,1,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1914,1914,11,1,3,3,3,1,4,1,4,7,1,2,2,4,4,2,4,4,3,1,2,2,2,1,2,2,3,3,1,4,5,6,2,1,5,4,3,3,3,2,1,4,6,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1915,1915,33,2,3,3,8,0,2,3,5,6,3,0,0,3,6,0,1,8,0,0,0,1,6,3,0,1,1,8,0,3,6,6,3,0,9,0,3,5,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1916,1916,40,1,4,3,10,0,6,0,3,9,0,0,0,4,5,3,2,5,3,2,5,0,0,0,3,0,6,0,0,0,9,6,2,2,9,0,2,3,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
1917,1917,33,2,3,3,8,0,2,3,5,6,3,0,0,3,6,0,1,8,0,0,0,1,6,3,0,1,1,8,0,3,6,6,3,0,9,0,3,5,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1918,1918,38,1,2,2,9,0,4,2,4,7,1,2,3,4,3,1,1,8,1,0,0,3,6,0,1,1,1,8,0,3,6,7,1,1,8,1,0,7,2,0,0,4,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1919,1919,3,1,2,4,1,0,5,0,4,5,0,4,3,4,3,2,5,3,4,2,0,2,0,3,5,0,2,2,0,4,5,7,0,2,7,2,0,4,5,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1920,1920,3,1,1,2,1,0,5,0,4,0,3,6,6,3,0,3,3,3,0,0,0,6,0,3,0,4,2,2,2,7,2,5,0,4,7,2,5,4,0,0,0,2,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1921,1921,31,1,2,4,7,0,4,1,5,6,1,3,3,3,3,0,3,6,0,0,0,4,2,4,0,2,2,5,2,9,0,6,0,3,7,2,5,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1922,1922,9,1,3,3,3,0,5,0,4,7,0,2,2,4,3,0,7,2,0,0,0,7,0,2,0,3,5,2,0,9,0,9,0,0,9,0,4,5,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1923,1923,33,1,3,3,8,0,6,2,1,6,0,3,2,3,4,1,2,7,1,0,2,2,1,5,1,2,2,5,1,1,8,7,0,2,7,2,0,5,4,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
1924,1924,7,1,3,3,2,0,5,2,3,7,0,2,1,6,2,2,3,5,3,0,1,2,4,1,2,2,1,3,2,2,7,6,2,2,6,3,2,4,4,0,0,4,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1925,1925,26,1,2,5,6,1,4,2,3,3,0,6,5,3,2,2,2,6,2,2,0,3,2,3,1,1,2,4,2,8,1,2,2,5,5,4,7,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1926,1926,9,1,3,3,3,1,3,2,4,7,1,2,2,3,5,1,7,1,4,0,0,5,1,1,2,3,4,1,0,6,3,7,1,2,4,5,3,4,3,1,0,3,4,2,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1927,1927,33,1,2,4,8,0,5,2,2,6,1,2,1,4,5,4,1,5,2,0,0,3,3,2,3,1,5,2,0,3,6,7,0,2,8,1,2,5,2,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1928,1928,32,1,3,2,7,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,0,0,4,5,0,2,7,5,4,0,9,0,0,5,4,0,0,4,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1929,1929,33,1,2,3,8,0,3,3,4,6,1,2,1,2,7,0,3,6,0,0,0,3,3,4,0,1,1,6,3,9,0,7,0,2,7,2,7,2,1,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1930,1930,5,1,3,3,1,2,3,1,4,6,1,2,1,4,5,1,6,2,2,1,0,6,1,2,1,3,2,2,3,7,2,6,1,2,6,3,2,6,2,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1931,1931,9,1,4,2,3,2,4,1,3,7,1,1,1,2,6,3,4,2,3,0,0,4,2,1,3,3,3,2,0,2,7,9,0,0,5,4,2,3,5,0,0,4,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1932,1932,1,1,3,3,1,1,4,2,3,7,1,1,1,4,4,4,4,2,6,0,0,2,1,1,4,2,3,2,0,0,9,6,3,0,3,6,1,3,4,2,0,5,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1933,1933,1,1,4,3,1,2,5,2,1,8,0,1,1,1,8,6,3,1,7,1,0,1,1,1,7,1,1,1,0,1,8,5,4,1,2,7,1,1,7,1,0,6,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1934,1934,32,1,3,2,7,0,5,0,4,5,1,3,3,2,5,1,4,4,2,1,0,3,3,2,1,2,2,4,1,7,2,5,1,4,7,2,3,5,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1935,1935,8,1,4,2,2,2,2,2,4,9,0,0,0,2,7,2,7,0,2,0,0,7,0,0,3,6,0,0,0,0,9,7,2,0,6,3,0,0,5,4,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1936,1936,33,1,3,3,8,1,5,0,3,7,1,2,1,2,6,1,4,5,2,1,0,3,2,3,1,3,2,4,1,3,6,6,2,2,6,3,2,4,3,1,1,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1937,1937,30,1,2,4,7,1,4,2,4,6,1,3,0,5,4,0,2,7,0,0,0,0,0,9,0,0,2,2,5,5,4,5,1,3,7,2,0,7,0,2,0,4,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1938,1938,41,1,3,3,10,0,5,0,4,7,1,1,1,4,5,2,4,4,3,0,1,2,2,2,4,2,1,4,0,5,4,7,2,0,8,1,3,2,4,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1939,1939,35,1,2,3,8,0,7,0,2,4,0,5,5,1,3,1,2,7,0,0,0,2,3,5,0,0,3,6,0,3,6,5,0,4,8,1,5,2,3,0,0,2,5,2,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,No
1940,1940,13,1,4,2,3,2,4,0,3,7,0,2,1,3,6,5,4,1,6,0,0,3,0,1,5,2,1,2,0,4,5,7,1,2,5,4,2,2,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1941,1941,39,1,3,3,9,0,6,0,3,7,0,2,0,3,6,0,3,6,1,1,1,2,3,3,1,0,2,6,0,2,7,7,2,0,7,2,4,3,3,0,0,3,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1942,1942,4,2,2,4,1,0,5,1,3,6,1,3,3,4,3,3,3,4,3,1,1,3,2,2,3,2,2,3,1,3,6,6,1,3,7,2,3,2,4,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No
1943,1943,38,1,3,3,9,0,4,0,5,7,2,0,0,4,5,0,0,9,0,0,0,2,4,4,0,0,0,7,2,5,4,8,0,1,8,1,2,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1944,1944,39,1,2,4,9,0,4,1,4,6,2,1,1,5,3,0,3,6,1,0,0,4,3,2,1,1,2,6,0,6,3,6,0,3,5,4,2,2,5,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1945,1945,39,1,3,2,9,0,5,0,4,5,1,3,2,1,7,1,4,5,1,1,0,2,3,3,1,3,1,4,1,7,2,5,1,4,7,2,3,5,2,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
1946,1946,33,1,2,4,8,0,4,2,4,2,2,6,4,2,4,0,2,7,1,0,0,2,0,7,0,0,2,1,7,7,2,2,2,6,7,2,7,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
1947,1947,6,1,3,2,2,1,4,2,3,7,1,2,1,3,6,2,4,3,3,1,0,4,2,1,2,2,3,3,0,2,7,7,1,1,5,4,1,3,5,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1948,1948,31,1,3,3,7,0,2,3,4,4,3,3,3,4,3,0,2,7,0,0,0,0,3,6,0,0,2,5,2,9,0,6,0,3,9,0,7,2,0,0,0,2,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
